2015	00068705	210158135,19	218678823,61
2015	00231525	49793596,51	65560914,6
2015	43750699	11836352,96	11804006,33
2015	63822172	6617184,03	6615052,41
2015	63822199	5322361,51	5312393,2
2015	61660094	4768723,66	4799362,04
2015	47082917	21932127,25	21817656,18
2015	47084464	14690111,16	14690111,16
2015	48927830	8517951,56	8530951,56
2015	49528351	20420479,24	20441397,4
2015	49828894	8787684,9	8807775,4
2015	00232904	92031884,37	102358900,27
2015	00232947	192597128,65	210672467,57
2015	00232963	106180125,3	129692816,46
2015	00024490	55386741,39	11250028,41
2015	68422709	11478174,67	11194755,27
2015	69000948	2620434,48	5223493,99
2015	70130426	25112420,41	25110464,34
2015	70567450	593857,51	578410,6
2015	69764051	21037354,91	21059574,02
2015	70567646	2074674	2545047,65
2015	70805253	2585610,27	2196964,84
2015	70803889	672354,62	694903,57
2015	00231541	1704190,7	2595647,32
2015	00231606	6739946,3	10034596,6
2015	00231711	28465718,9	33872638,7
2015	00231771	8399888,55	10992223,65
2015	00231801	5077273,29	7377383,56
2015	00231819	3158688,78	4505860,86
2015	00231860	18425404,95	21545701,14
2015	00231886	8735951,88	12158034,09
2015	00231916	12204760,46	16656870,12
2015	00231975	2393163,2	3656823,9
2015	00232017	2028398,38	3779491,6
2015	00232025	10440335,77	13582364,94
2015	00232041	4075319,72	6105028,44
2015	00232068	9221893,65	12933799,98
2015	00232076	8662692,08	8083960,23
2015	00232122	10818393,46	13751210,52
2015	00232131	1876956,16	3154421,57
2015	00232165	13466586,69	13630398,64
2015	00232173	10976186,52	12630166,09
2015	00232181	12304747,84	13084762,03
2015	00232220	6978500,82	6613992,58
2015	00232238	19927940,85	23392612,21
2015	00232246	1367977,64	2014342,43
2015	00232262	4656181,17	3592663,93
2015	00232271	4809351,17	44907280,06
2015	00232289	19486504,13	29890351,25
2015	00232335	7193553,28	10148485,69
2015	00232360	9514296,84	16592972,62
2015	00232378	6982128,46	8187265,53
2015	00232416	14603686,26	19052288,7
2015	00232424	4330295,83	6306784,35
2015	00232475	3529021,03	4358744,84
2015	00232513	17253658,43	17624575,01
2015	00232521	16664260,38	22116109,74
2015	00232548	6722586,89	9490872,99
2015	00232564	3823945,83	4703203,16
2015	00232599	6125177,79	6790365,46
2015	00232611	2219491,9	2885148,48
2015	00232688	3457296,26	3755124,46
2015	00232700	4199836,95	5533869,56
2015	00232751	8376686,35	12787699,46
2015	00232777	2840687,34	4015452,32
2015	00232785	1277512,78	1732408,27
2015	00232807	2266955,27	2792880,47
2015	00232823	6089043,63	7651561,5
2015	00232831	2345517,58	3475110,17
2015	00232921	4060372,24	5161217,72
2015	00232955	4782479,81	8240708,36
2015	00232971	3108381,85	4926536,54
2015	00232980	5100020,31	6881248,32
2015	00233072	13819457,23	15846282
2015	00233081	6840071,11	5680831,06
2015	00233099	5517191,91	6940359,46
2015	00473359	3166524,65	4014611,81
2015	00473383	1027389,5	1900776,64
2015	00473391	620036,44	723091,32
2015	00473405	746620,34	1111974,16
2015	00473413	864412,15	1570374,9
2015	00473421	458119,51	731242,53
2015	00473430	888740,31	1301079,86
2015	00473448	1636653,58	2881124,34
2015	00473456	2645677,47	3318587,32
2015	00473464	3087228,28	3216432,6
2015	00473472	1461784,59	2106355,71
2015	00473481	4803402,56	8517184,87
2015	00473499	1378164,98	1357612,96
2015	00473502	1067533,06	994465,37
2015	00473511	1118331,5	1712165,32
2015	00473529	2506172,36	2448689,12
2015	00473537	1030479,7	1588324,1
2015	00473545	2587550,76	5000058,51
2015	00473553	518767,38	1431353,15
2015	00508349	2221209,68	2364911,5
2015	00508357	2658196,92	3196185,67
2015	00508365	5179571,35	6900758,1
2015	00508373	1814001,8	3497803,44
2015	00508381	8572662,83	12011193,77
2015	00508390	1460097,94	2298651,34
2015	00508403	618271,86	828373,27
2015	00508411	3272532,36	4500067,91
2015	00508420	1602308,21	2473111,79
2015	00508454	2314400,9	3013637,58
2015	00508471	1705118,6	3190032,17
2015	00508489	2322462,1	2683117,43
2015	00508497	1394148,04	2300646,46
2015	00508519	5179608,15	12985367,2
2015	00508527	6586174,63	8688226,57
2015	00508535	759615,37	575003,16
2015	00508543	1959433,59	2378255,3
2015	00875775	1597685,3	1162119,56
2015	00875791	1817091,27	2909020,23
2015	00875805	2223672,86	2970636,16
2015	70568111	53579,42	82162,26
2015	00236411	54780459,08	67733793,23
2015	70892598	11486621,98	11616507,64
2015	70568146	26218622,36	26332277,43
2015	70879176	22026779,81	22089524,54
2015	00067580	16748835,2	16800301,6
2015	61664537	15209497,77	15209497,77
2015	61664545	22787857,61	22787857,61
2015	61664553	35301113,26	35301113,26
2015	61664651	56699704,94	56508456,04
2015	61664707	29447418,71	29452680,55
2015	61664715	12021556,05	12072705,53
2015	14451077	23777523,83	23976887
2015	18620442	27241044,86	27352410,34
2015	70838810	10484081,29	10726227,22
2015	70843562	3338410,95	3355221,2
2015	70843554	5114036,47	5117449
2015	70846685	7380472,48	7491579
2015	70838429	8899108,54	8973651,88
2015	14798425	42732096,43	42732096,43
2015	70944784	9761408,59	9761482,95
2015	00065048	9240041,35	9240041,35
2015	75033046	10878061,1	10886337,69
2015	70998540	10220810,62	10224787,89
2015	70992118	6489771,98	6534878,78
2015	71000585	24375665,47	24456305,29
2015	70991634	19994966,33	19995422,87
2015	70993661	12445167,71	12456972,92
2015	75033011	6078801,47	6188406,38
2015	75002922	14955419,7	14809391,42
2015	70998515	12950823,11	12957487,64
2015	70996890	15974254,47	16990911,25
2015	75033054	24357394,37	24385918,11
2015	75033062	32973841,53	33058190,11
2015	75033071	35512893,96	35615469,28
2015	71004491	5210935,77	5209571
2015	70998566	2259059,07	2257225,98
2015	75033003	5772650,05	5848113,54
2015	70998523	4943059,36	4982136,23
2015	71006559	7923507,62	7808451,69
2015	70996920	3411242,3	3456226,19
2015	70993441	1262313,77	1252168
2015	71002138	1381381,27	1475522,71
2015	70998558	2328469,71	2348347,46
2015	70996946	3226477,76	3171878,98
2015	70996954	5822894,16	5931909,92
2015	70996938	2087599,28	2089247,03
2015	75033020	5832520,51	5940720,03
2015	75033038	18884428,87	19008928,87
2015	71004581	2028065,79	2111589,87
2015	71001085	7777707,1	7777950,65
2015	70990654	15132815,01	14992917,82
2015	70996865	11757536,67	11762861,97
2015	70990751	4711248,42	4754421
2015	75034794	4368175,69	4377571,58
2015	75033453	11785013,85	11785013,85
2015	75034492	9109581,81	9109581,81
2015	75033445	1448757,38	1448757,38
2015	70993432	2922147,4	2951811,39
2015	70996857	2652899,88	3019096
2015	70990662	4444669,33	4448980,05
2015	70990671	5202480,17	5469659,03
2015	71004670	26748171,73	26812658
2015	71004696	13359969,24	13484122,88
2015	71004688	5225880,73	5279543,83
2015	75031671	4313012,46	4354304
2015	71001174	7174352,11	7143003,6
2015	71001191	8160581,33	8345572
2015	71006648	9059936,96	9151353,16
2015	70995222	1639681,9	1706772,79
2015	75033364	12113484,57	12187487,9
2015	75033402	9796258,29	10040384,09
2015	00875813	7207888,69	7409475,94
2015	49828886	8273629,68	8228380,22
2015	61664634	5969406,59	6010699,97
2015	45131716	24876349,7	23570040,66
2015	49828851	7510729,2	7523649,37
2015	00233005	11855506,07	15985751,85
2015	71225528	3451012,32	3451041
2015	00232602	6441546,18	7116602,61
2015	71237615	9112810,01	9115318,93
2015	71235345	4519432,86	4718208,9
2015	70843503	12554163,2	12852878
2015	00231614	3946119,51	3948680,6
2015	00231690	26876413,68	33616892,19
2015	00473367	700979,17	810633,55
2015	00473375	578742,82	1196304,77
2015	00508446	2178005,18	2583152,07
2015	00231584	31078306,02	50409471,48
2015	75031485	1712048,36	1749659,32
2015	00232009	6625936,51	7580048,26
2015	00232386	44122803,55	55795923,38
2015	00240699	3048889,91	5914595,65
2015	66781931	1045729,26	1174805,56
2015	00240664	27744324,64	29848883,99
2015	00640841	115668478,55	117164534,33
2015	71229116	28177191,33	28203575,99
2015	71229124	19330423,2	19222972,78
2015	71229141	27590603,79	27425683,89
2015	71229132	28637847,92	28642769,05
2015	00231550	33064095,35	32747856,99
2015	00232874	25546960,22	32816775,14
2015	70998507	1217039	1263859,71
2015	49828029	1151857,16	2898,61
2015	75120321	17147074,71	18033979,76
2015	71242546	6099518,28	7145630
2015	69347182	109271,42	168949,62
2015	71181008	1094590,3	1237595,32
2015	71459251	16490860,98	16490860,98
2015	00508501	4013412,67	5121523,21
2015	00231401	288961342,59	339790850,09
2015	00065285	5423681,97	5726246,67
2015	47558661	4338048,14	4322849,57
2015	00233242	137190541,95	156205870,65
2015	00233269	24728175,97	29336967,31
2015	00498653	13554621,84	13493797,73
2015	47559217	21441638,96	21459096,21
2015	47514205	3165439,62	3171536,45
2015	47514213	13755741	13778730,39
2015	47514230	5474973,03	5591130,91
2015	47514256	4555722,37	4814114,08
2015	47515597	18014541,47	18093300,37
2015	47515601	26614131,13	27783282,38
2015	47515767	18820259,58	18772266,82
2015	47515775	30027643,93	30576776,58
2015	47515996	17219159,69	17226916,65
2015	47515911	11683601,73	11787609,98
2015	47559268	15150083,62	15203981,23
2015	47558130	13030098,49	13142280,64
2015	47558156	20818712,42	20949093,72
2015	47558181	3361218,07	3390423,91
2015	47558229	32058743,57	32179452,33
2015	00234079	34362004,52	36856266,18
2015	00233129	320619545,95	347819915,73
2015	67361897	6864798,87	5915330
2015	00024503	47198360,99	10835511,66
2015	00335371	17470079,46	17764085,15
2015	64752399	11121150,68	4365,82
2015	43766871	3251800,34	3270805,79
2015	00233862	10059768,55	11207891
2015	00233161	4792113,5	6738710,83
2015	00233196	11347884,32	17223072,98
2015	00233218	5587443,95	9034932,68
2015	00233234	9034735,17	13016496,74
2015	00233293	2061088,07	4074654,09
2015	00233366	2385096,51	2676360,22
2015	00233374	16465592,95	15140839,8
2015	00233391	2178557,68	4974798,31
2015	00233498	4439292,94	7335112,91
2015	00233501	12426052,85	18408772,78
2015	00233510	19162043,84	27166132,69
2015	00233528	22235546,32	36157841,67
2015	00233587	3530066,66	7106191,14
2015	00233595	8232179,95	18144707,1
2015	00233641	23056894,84	26542058,79
2015	00233650	6889527,83	9477864,66
2015	00233684	5300077,91	8857704,89
2015	00233692	4605063,57	4763136,98
2015	00233731	5563208,06	7988890,56
2015	00233749	8565280,53	11807752,75
2015	00233765	4985442,13	5752507,59
2015	00233790	3413949,58	5601460,17
2015	00233803	6810509,08	8390651,08
2015	00233838	9203361,75	11859179,56
2015	00233846	4895231,75	6182860,2
2015	00233889	10169110,32	12652740,46
2015	00233897	7170353,65	11692520,77
2015	00233951	5265704,3	7548595,82
2015	00233994	6853559,57	109248182,29
2015	00234010	10285022,72	14083223,9
2015	00509621	3714169,14	3418607,02
2015	00509639	2761047,16	3474537,38
2015	00509647	1558380,77	2893484,09
2015	00509663	8441882,61	11641785,52
2015	00509671	951593,13	1506593,06
2015	00509698	4138078,04	4551401,8
2015	00509710	1215002,74	1662587,15
2015	00509728	4436384,18	5248946,91
2015	00509736	970365,69	1594429,62
2015	00509744	692095,24	1080717,45
2015	00509752	958934,93	1457497,74
2015	00509761	1814015,23	2874991,27
2015	00509779	1769271,13	2971248,2
2015	00509795	1602844,01	2019203,88
2015	00509817	1143940,61	1517267,17
2015	00509825	2281286,04	3199621,22
2015	00509841	2621991,77	6583789,43
2015	00509868	1239408,49	1532221,89
2015	00509876	1816956,65	2929348,76
2015	00233277	2896988,15	4536866,07
2015	00509833	2027982,78	2728041,93
2015	00233676	5949975,28	7342269,68
2015	00233285	7586047,66	16121841
2015	00233315	5589641,72	5849923,27
2015	00234052	3991951,34	6183534,03
2015	00233358	17203066,7	29270605,32
2015	00233382	25764508,17	32417938,12
2015	00233935	1386659,31	2288695,77
2015	00233226	2081666,71	2728524,65
2015	00233901	14504505,57	18990124,24
2015	00234044	23722474,23	22232184,51
2015	47511753	18086700,11	18086700,11
2015	47558407	25478745	25478745
2015	47558415	51349626,8	51404330,4
2015	47558458	16926310,44	17008133,19
2015	47558504	28464662,21	29001514,24
2015	00640808	13485300,42	13511548,86
2015	70856303	4954550,42	5062136,21
2015	70841446	24914283,85	24914283,85
2015	70846375	5170783,49	5222743,62
2015	70845921	12123686,5	12458388
2015	70843376	5367714,52	5397631,77
2015	70107076	7316650	7316650
2015	70979901	4065665,46	4066472,36
2015	75032759	1855001,38	1879681,23
2015	75030357	4985859,04	4986294,24
2015	75034239	2571854,41	2581106,72
2015	75033097	1663299,42	1663332,33
2015	71001093	9170281,05	9565302,29
2015	70980349	5365185,49	5366235,24
2015	75030047	4803537,14	4860591,24
2015	75033551	6388802,89	6568534,76
2015	70990816	28692168,79	28643399,99
2015	00065293	9814596,03	10042820,62
2015	75030616	6071486,61	6047190,72
2015	71000500	2514916,94	2440907,84
2015	75030501	5138290,16	5149464
2015	70988978	2962615,4	2937301
2015	75030420	13274181,26	13190276,7
2015	75034590	14699522,01	14715304
2015	70993467	12321461,05	12336929,48
2015	75033372	5117604,16	5243266,1
2015	75033887	2651145,19	2712945,74
2015	70989788	4128355,71	4043791,02
2015	71007954	2729749,02	2675376,08
2015	71006494	4947606,04	4986201,45
2015	47559454	3347108,14	3347886,64
2015	75030691	1557782,2	1554154
2015	70988153	2445197,98	2449469,96
2015	70989770	5031675,64	4973260,78
2015	70975001	28601021,48	28969558,41
2015	75032830	1896382,7	1972388
2015	70974951	5520353,44	5793199,95
2015	70974969	11781748,84	12024838,35
2015	70975019	27576884,47	27779031,35
2015	70974993	9307650,91	9629778,64
2015	70987947	1617116,94	1618007,91
2015	75033992	3399334,39	3403995,35
2015	71002715	12714749,36	12937061,08
2015	70998477	2597238,01	2621824,8
2015	75030683	10153278,69	10153465,46
2015	75033089	6429557,15	6412608
2015	47559373	5775797,08	5806599,87
2015	47560002	4186189,29	4184352,26
2015	70131180	70684,57	92667,69
2015	71001549	8464092,91	8555614,28
2015	00233714	6307920,03	8082681,66
2015	69764883	17280661,38	18481637,89
2015	00509701	100350163,34	117594351,63
2015	00509850	6030682,47	4761514,9
2015	00234028	6488652,11	9672394,08
2015	00875121	2822880,04	3500442,98
2015	71246061	1476792,98	2521719,71
2015	00233188	4331491,26	7824717,26
2015	00233145	9282605,81	17058924,58
2015	00233633	7433706,51	9309466,39
2015	00233811	7296002,07	17283969,22
2015	00234001	6612678,97	8217070,79
2015	00234061	51769217,69	59645560,33
2015	00509612	2633963,82	3224036,51
2015	00509655	15029047,13	7905518,49
2015	00509787	1019998,82	1527904,77
2015	00509809	2445819,4	2656095,71
2015	75085071	10565683,98	10592817,31
2015	00233307	14084878,01	21519748,42
2015	70990832	7452987,65	7684394,79
2015	70991430	5175772,79	5175772,79
2015	70997454	5922694,6	5995461
2015	71004513	5544422,08	5725040,99
2015	75031108	6102878,42	6189729,46
2015	75034395	4649382,92	4707052,86
2015	75009871	23892074,73	23893362,98
2015	75009897	34310198,78	34257199,8
2015	75009889	20754531,07	20773227,3
2015	70539456	29868537,35	29622807,97
2015	47515147	3922989,11	3948971,31
2015	47559969	5216382,8	5216382,8
2015	75113503	11106039,87	7290652,91
2015	00233579	2625937,57	4040427,54
2015	70961689	182428,82	121177,49
2015	00233153	3577229,04	5065913,11
2015	00233439	6160606,95	9335554,44
2015	75125137	6409220,4	7064054,38
2015	75033241	1497833,19	1443259,89
2015	70804141	323113,97	283715,45
2015	00664740	49742892,79	49653145,8
2015	75143721	3196148,92	3221816,32
2015	00069876	7695267,16	8470642,4
2015	00875295	302953158,34	303943178,72
2015	43776744	22852321,71	22778877,28
2015	43776752	31715623	31717295,61
2015	43776761	25561905,99	25566359,26
2015	48705721	13094666,14	13471203,8
2015	48702269	11736938,05	11781952,19
2015	48704148	30338090,61	30338090,61
2015	48705969	47506072,32	47825943,47
2015	48707104	23243525,12	23382322,9
2015	48705578	5284999,39	5533043,49
2015	00234877	257215865,83	275184915,02
2015	00234923	110140219,06	122297074,01
2015	48706027	6673110,95	6670666,93
2015	48703591	17515161,02	17615916,37
2015	61894222	5809538,82	5831576,21
2015	61894249	10578708,52	10581154
2015	61894281	6150853,44	6213027,86
2015	61894397	25661490,1	25661490,1
2015	61894494	23343991,74	23343991,74
2015	61894508	15195021,7	15221387,69
2015	61894567	19296952,69	19308528,64
2015	61894575	14278272,13	14340596,69
2015	61894605	23460062,96	23468471,56
2015	61894648	16640017,63	16679018
2015	61894273	25250598,4	25251039,29
2015	00235075	49320706,18	72469063,55
2015	00235105	48359614,72	56595078,67
2015	00024511	99903846,78	21788648,76
2015	67673791	4984123,79	4985047,8
2015	70886342	31602916,85	31602916,85
2015	00234575	2456608,8	3537981,58
2015	00234125	1918388,01	1954225,34
2015	00234133	2048567,81	4192317,65
2015	00234150	2315571,69	3279128,84
2015	00234168	22789790,31	28431729,33
2015	00234176	15268169,27	18849067,86
2015	00234192	11484986,45	13201447,7
2015	00234214	38535925,33	48117558,58
2015	00234222	4928823,82	6545229,73
2015	00234231	7098400,12	8824118,88
2015	00234257	15499057,94	16542191,52
2015	00234273	15777397,97	19895988,98
2015	00234320	9751760,42	15287387,49
2015	00234338	10175264,43	9703547,61
2015	00234346	3120955,43	4220786,73
2015	00234362	6065415,72	7482406,2
2015	00234371	3049047,25	3861171,83
2015	00234389	6370883,33	8028025,13
2015	00234401	4767774,45	6917790,28
2015	00234419	3568890,76	5216203,43
2015	00234427	19966906,35	25059834,9
2015	00234443	2256753,36	3953757,45
2015	00234451	2205072,17	4462045,36
2015	00234460	3723656,82	4770209,14
2015	00234478	1726676,35	2948324,86
2015	00234494	12986410,59	17935225,73
2015	00234508	13821872,25	20212147,85
2015	00234524	10765569,61	14685971,5
2015	00234532	5485542,6	5333153,07
2015	00234541	6452231,14	7983002,15
2015	00234583	6670098,01	14484351,73
2015	00234591	3359442,66	5600875,52
2015	00234648	6751017,1	10312557,66
2015	00234681	3688442,74	4724696,41
2015	00234711	3129380,63	4449730,81
2015	00234729	4835936,4	8364080,41
2015	00235016	6232767,83	6851246,55
2015	00235024	2600650,93	3996162,64
2015	00234770	3111971,18	3339284,05
2015	00234788	19618867,07	24613450,52
2015	00234796	4112945,69	6140584,3
2015	00234818	4264930,52	5448681,52
2015	00234826	3762241,24	6117556,27
2015	00234834	3848727,03	5087429,83
2015	00234851	4237228,86	4735869,13
2015	00234869	4451413,66	4891466,82
2015	00234885	3905252,13	7174613,83
2015	00234915	18461401,86	24546524,86
2015	00234966	6534487,17	7339780,54
2015	00234974	2411938,7	3329341,58
2015	00235032	4278683,97	6249235,67
2015	00235041	23337588,46	36356106,82
2015	00235083	24760905,82	36591279,8
2015	00235091	30470816,43	15073801,06
2015	00235113	13664801,88	23312753,88
2015	00235121	9973028,23	13352022,81
2015	00235156	8373597,82	10777845,05
2015	00235172	29316819,98	36025980,3
2015	00235202	8056219,98	12268792,79
2015	00235211	10294053,47	15394886,49
2015	00640263	4969405,18	5226574,61
2015	00640425	1381810,22	1854308,32
2015	00640433	3250221,32	3457915,76
2015	00640441	1558515,93	1840206,7
2015	00640450	2478655,3	3563591,49
2015	00640468	5015684,78	6247953,23
2015	00640476	1989363,88	2921516,87
2015	00640484	2880740,25	3133420,68
2015	00640492	1674645,6	2261538,27
2015	00640506	1279522,85	1337559,6
2015	00640514	761930,57	1373124
2015	00640531	947734,03	1540976,25
2015	00640549	3279644,41	3681013,01
2015	00640557	3838448,43	5192143,03
2015	00640565	1916056,45	3021572,44
2015	00640573	2497233,1	2732570,1
2015	00663948	3605959,31	5546572,26
2015	00663956	3326903,69	5145678,93
2015	00663964	5181828,7	9085735,93
2015	00663972	1731972,93	2304743,44
2015	00663981	13997229,59	3560412,94
2015	00663999	2224976,22	2894130,58
2015	00875481	7835842,28	8334857
2015	00875503	1189320,31	1330272,05
2015	48706213	4509265,85	5318654,99
2015	00640522	390612,99	990127,96
2015	00234745	8724504,68	10100120,06
2015	70860815	41407274	41597009,05
2015	70867429	28761725,97	28906306,89
2015	70885371	868091144,44	212312338,2
2015	61894354	13361790,52	13702588,41
2015	61894371	41966343,77	42010442,95
2015	61894419	28936229,7	28936818,1
2015	61894427	18536352,09	18556593,87
2015	61894435	30208085,82	30334072,71
2015	61894630	11140582,39	11151731,86
2015	00066729	21578868,88	21675890,52
2015	16977360	21186901,02	20969493,59
2015	67775454	4236945,65	4254936,29
2015	67673368	14996354,99	15295034,41
2015	67673627	23125721,87	23361763,84
2015	67363733	8894606,71	9131528,46
2015	16977246	49599677,94	49228125,98
2015	00069892	37248542,71	37248542,71
2015	70924678	3138451,09	28987293,2
2015	70939063	4949830,25	4961462,82
2015	70939071	6089491,7	6145008,79
2015	70939578	6898596,56	6925537,9
2015	75030926	734043488,58	734700479,52
2015	00410021	13561030,48	13679021,65
2015	00875350	25356232,37	25367318,92
2015	75033755	6154133,35	6376281,39
2015	70990689	2841232,35	2842219,81
2015	75034999	2630921,97	2634702
2015	70989494	2361202,42	2528911,7
2015	70993459	2842114,09	2845559
2015	75034247	1659107,89	1678600,98
2015	75031086	2046681,03	2128239,01
2015	75033194	3188285,93	3194774,54
2015	70994951	2458710,89	2474426,02
2015	70994960	1520071,97	1569371
2015	70996521	9159448,92	9198528,16
2015	70989567	14164941,83	14413140,48
2015	75033780	5359612,46	5396330
2015	71002227	6209220,39	6533736,16
